2.220000000000000029e-01,-3.499999999999999778e-01,1.280000000000000027e+00
2.359999999999999876e-01,-3.459999999999999742e-01,1.169999999999999929e+00
2.439999999999999947e-01,-3.439999999999999725e-01,1.149999999999999911e+00
2.489999999999999991e-01,-3.430000000000000271e-01,1.149999999999999911e+00
2.550000000000000044e-01,-3.439999999999999725e-01,1.139999999999999902e+00
2.600000000000000089e-01,-3.459999999999999742e-01,8.399999999999999689e-01
2.640000000000000124e-01,-3.469999999999999751e-01,-1.570000000000000062e+00
2.710000000000000187e-01,-3.449999999999999734e-01,-6.700000000000000400e-01
2.760000000000000231e-01,-3.449999999999999734e-01,-2.999999999999999889e-02
2.800000000000000266e-01,-3.449999999999999734e-01,-5.699999999999999512e-01
2.819999999999999729e-01,-3.449999999999999734e-01,-1.290000000000000036e+00
2.849999999999999756e-01,-3.459999999999999742e-01,-1.639999999999999902e+00
2.849999999999999756e-01,-3.459999999999999742e-01,-1.639999999999999902e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.820000000000000062e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.820000000000000062e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.879999999999999893e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.879999999999999893e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.879999999999999893e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.929999999999999938e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.909999999999999920e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.909999999999999920e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.889999999999999902e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.879999999999999893e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.870000000000000107e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.870000000000000107e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.870000000000000107e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.870000000000000107e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.870000000000000107e+00
