ll_inliers_x,ll_inliers_y,lr_inliers_x,lr_inliers_y,ls_inliers_x,ls_inliers_y,ml_inliers_x,ml_inliers_y,mr_inliers_x,mr_inliers_y,ms_inliers_x,ms_inliers_y,sl_inliers_x,sl_inliers_y,sr_inliers_x,sr_inliers_y,ss_inliers_x,ss_inliers_y
21.159999999999997,7.109999999999999,-20.230000000000018,1.7800000000000011,1.420000000000016,14.179999999999993,20.390000000000015,6.769999999999996,-20.420000000000016,0.9299999999999997,1.1599999999999966,13.560000000000002,22.080000000000013,7.659999999999997,-20.360000000000014,2.6599999999999966,1.950000000000017,15.019999999999996
21.080000000000013,7.1299999999999955,-20.230000000000018,1.8399999999999963,1.4699999999999989,14.189999999999998,20.430000000000007,6.75,-20.420000000000016,0.9099999999999966,1.1800000000000068,13.549999999999997,22.07000000000002,7.659999999999997,-20.379999999999995,2.710000000000001,1.9300000000000068,15.0
21.189999999999998,7.1299999999999955,-20.230000000000018,1.8299999999999983,1.490000000000009,14.219999999999999,20.409999999999997,6.729999999999997,-20.399999999999977,0.8999999999999986,1.1299999999999955,13.530000000000001,22.090000000000003,7.6299999999999955,-20.389999999999986,2.6700000000000017,1.8799999999999955,15.010000000000005
21.159999999999997,7.1299999999999955,-20.230000000000018,1.7800000000000011,1.450000000000017,14.200000000000003,20.480000000000018,6.759999999999998,-20.399999999999977,0.8900000000000006,1.1200000000000045,13.539999999999992,22.04000000000002,7.68,-20.420000000000016,2.6799999999999997,1.9099999999999966,15.030000000000001
20.99000000000001,7.159999999999997,-20.21999999999997,1.7999999999999972,1.490000000000009,14.230000000000004,20.370000000000005,6.75,-20.399999999999977,0.9299999999999997,1.1500000000000057,13.539999999999992,22.170000000000016,7.609999999999999,-20.399999999999977,2.6799999999999997,1.9099999999999966,15.049999999999997
21.080000000000013,7.159999999999997,-20.230000000000018,1.8299999999999983,1.460000000000008,14.209999999999994,20.47,6.739999999999995,-20.389999999999986,1.0,1.1200000000000045,13.549999999999997,21.980000000000018,7.75,-20.399999999999977,2.6599999999999966,1.8799999999999955,15.019999999999996
21.22,7.159999999999997,-20.269999999999982,1.769999999999996,1.450000000000017,14.189999999999998,20.390000000000015,6.739999999999995,-20.399999999999977,0.9399999999999977,1.1000000000000227,13.530000000000001,21.97,7.75,-20.389999999999986,2.6700000000000017,1.8900000000000148,15.0
20.950000000000017,7.140000000000001,-20.20999999999998,1.75,1.460000000000008,14.209999999999994,20.340000000000003,6.710000000000001,-20.389999999999986,0.9699999999999989,1.1299999999999955,13.549999999999997,22.03,7.710000000000001,-20.399999999999977,2.6899999999999977,1.920000000000016,15.0
21.140000000000015,7.170000000000002,-20.25,1.8299999999999983,1.490000000000009,14.219999999999999,20.400000000000006,6.719999999999999,-20.409999999999968,0.9299999999999997,1.1000000000000227,13.579999999999998,22.04000000000002,7.689999999999998,-20.409999999999968,2.6400000000000006,1.950000000000017,15.049999999999997
21.100000000000023,7.159999999999997,-20.279999999999973,1.8200000000000003,1.5300000000000011,14.219999999999999,20.340000000000003,6.759999999999998,-20.399999999999977,0.9299999999999997,1.0100000000000193,13.510000000000005,22.090000000000003,7.659999999999997,-20.389999999999986,2.6700000000000017,1.8900000000000148,15.039999999999992
21.159999999999997,7.119999999999997,-20.24000000000001,1.7399999999999949,1.490000000000009,14.239999999999995,20.379999999999995,6.759999999999998,-20.379999999999995,0.8699999999999974,1.0500000000000114,13.539999999999992,22.04000000000002,7.699999999999996,-20.360000000000014,2.6700000000000017,1.8799999999999955,15.049999999999997
21.140000000000015,7.18,-20.230000000000018,1.75,1.4800000000000182,14.189999999999998,20.340000000000003,6.719999999999999,-20.389999999999986,0.8799999999999955,1.0400000000000205,13.530000000000001,21.980000000000018,7.719999999999999,-20.409999999999968,2.6499999999999986,1.8600000000000136,15.010000000000005
21.07000000000002,7.119999999999997,-20.24000000000001,1.7999999999999972,1.4800000000000182,14.239999999999995,,,,,,,22.03,7.659999999999997,-20.389999999999986,2.6400000000000006,1.8799999999999955,14.989999999999995
