1.839999999999999969e-01,-3.689999999999999947e-01,1.439999999999999947e+00
1.930000000000000049e-01,-3.639999999999999902e-01,1.409999999999999920e+00
2.000000000000000111e-01,-3.599999999999999867e-01,1.379999999999999893e+00
2.059999999999999887e-01,-3.569999999999999840e-01,1.350000000000000089e+00
2.129999999999999949e-01,-3.539999999999999813e-01,1.320000000000000062e+00
2.240000000000000047e-01,-3.499999999999999778e-01,1.270000000000000018e+00
2.290000000000000091e-01,-3.479999999999999760e-01,1.239999999999999991e+00
2.340000000000000135e-01,-3.469999999999999751e-01,1.209999999999999964e+00
2.469999999999999973e-01,-3.430000000000000271e-01,1.159999999999999920e+00
2.530000000000000027e-01,-3.439999999999999725e-01,1.149999999999999911e+00
2.590000000000000080e-01,-3.459999999999999742e-01,1.010000000000000009e+00
2.620000000000000107e-01,-3.469999999999999751e-01,-6.800000000000000488e-01
2.660000000000000142e-01,-3.469999999999999751e-01,-1.620000000000000107e+00
2.740000000000000213e-01,-3.449999999999999734e-01,-5.000000000000000278e-02
2.780000000000000249e-01,-3.449999999999999734e-01,-1.300000000000000044e-01
2.819999999999999729e-01,-3.449999999999999734e-01,-9.100000000000000311e-01
2.839999999999999747e-01,-3.459999999999999742e-01,-1.389999999999999902e+00
2.839999999999999747e-01,-3.459999999999999742e-01,-1.389999999999999902e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.850000000000000089e+00
